n_points_in       x_min       y_min       z_min       x_max       y_max       z_max      dx_out      dy_out      dz_out
       21822  1152.77000    71.07100     0.00000 25779.70000  9926.20000     1.00000     9.47609     9.47609     1.00000
x(m)        y(m)        z(m)        q(m^2/s)
 16606.80000  8182.60000     0.00000   245.22480
 16682.70000  8182.60000     0.00000     0.00000
 16758.50000  8182.60000     0.00000   240.22760
 16834.30000  8182.60000     0.00000     0.00000
 16910.10000  8182.60000     0.00000   144.05470
 16985.90000  8182.60000     0.00000     0.00000
 17061.70000  8182.60000     0.00000   159.72400
 17137.50000  8182.60000     0.00000   237.16720
 17213.30000  8182.60000     0.00000   238.51380
 17289.10000  8182.60000     0.00000   229.01730
 17364.90000  8182.60000     0.00000   253.61320
 17440.70000  8182.60000     0.00000   232.77810
 17516.60000  8182.60000     0.00000   187.64600
 17592.40000  8182.60000     0.00000   174.24960
 17668.20000  8182.60000     0.00000   140.13650
 17744.00000  8182.60000     0.00000     0.00000
 17819.80000  8182.60000     0.00000     0.00000
 17895.60000  8182.60000     0.00000   250.48790
 17971.40000  8182.60000     0.00000   256.69510
 18047.20000  8182.60000     0.00000   255.07970
 18123.00000  8182.60000     0.00000     0.00000
 18198.80000  8182.60000     0.00000    87.60860
 18274.60000  8182.60000     0.00000    87.84720
 18350.40000  8182.60000     0.00000   256.41690
 18426.30000  8182.60000     0.00000   254.41990
 18502.10000  8182.60000     0.00000   188.21670
 18577.90000  8182.60000     0.00000   245.14140
 18653.70000  8182.60000     0.00000   243.42500
 18729.50000  8182.60000     0.00000   185.86010
 18805.30000  8182.60000     0.00000   184.75620
 18881.10000  8182.60000     0.00000   212.12040
 18956.90000  8182.60000     0.00000   212.68690
 19032.70000  8182.60000     0.00000   212.62110
 19108.50000  8182.60000     0.00000   213.86070
 19184.30000  8182.60000     0.00000   213.04680
 19260.20000  8182.60000     0.00000   212.46110
 19336.00000  8182.60000     0.00000   211.18130
 19411.80000  8182.60000     0.00000   236.53490
 19487.60000  8182.60000     0.00000   268.78490
 19563.40000  8182.60000     0.00000   266.29630
 19639.20000  8182.60000     0.00000   189.31620
 19715.00000  8182.60000     0.00000   189.83570
 19790.80000  8182.60000     0.00000   189.39950
 19866.60000  8182.60000     0.00000   189.43740
 19942.40000  8182.60000     0.00000   223.47840
 20018.20000  8182.60000     0.00000   189.23510
 20094.00000  8182.60000     0.00000   236.98230
 20169.90000  8182.60000     0.00000   189.99380
 20245.70000  8182.60000     0.00000   189.70010
 20321.50000  8182.60000     0.00000   190.46500
 20397.30000  8182.60000     0.00000   190.32770
 20473.10000  8182.60000     0.00000   190.70290
 20548.90000  8182.60000     0.00000   230.17960
 20624.70000  8182.60000     0.00000   191.03790
 20700.50000  8182.60000     0.00000   191.24480
 20776.30000  8182.60000     0.00000   190.30250
 20852.10000  8182.60000     0.00000   190.87190
 20927.90000  8182.60000     0.00000   230.68450
 21003.80000  8182.60000     0.00000   228.08280
 21079.60000  8182.60000     0.00000   190.92740
 21155.40000  8182.60000     0.00000   192.15260
 21231.20000  8182.60000     0.00000   239.17250
 21307.00000  8182.60000     0.00000   191.28770
 21382.80000  8182.60000     0.00000   191.73160
 21458.60000  8182.60000     0.00000   192.26960
 21534.40000  8182.60000     0.00000   254.44520
 21610.20000  8182.60000     0.00000   254.11150
 21686.00000  8182.60000     0.00000   191.37220
 21761.80000  8182.60000     0.00000   191.22510
 21837.60000  8182.60000     0.00000   191.75760
 21913.50000  8182.60000     0.00000   191.52010
 21989.30000  8182.60000     0.00000   227.53410
 22065.10000  8182.60000     0.00000   191.60070
 22140.90000  8182.60000     0.00000   192.45550
 22216.70000  8182.60000     0.00000   192.37810
 22292.50000  8182.60000     0.00000   193.02530
 22368.30000  8182.60000     0.00000   192.62560
 22444.10000  8182.60000     0.00000   192.64200
 22519.90000  8182.60000     0.00000   192.91830
 22595.70000  8182.60000     0.00000   193.88020
 22671.50000  8182.60000     0.00000   193.17230
 22747.40000  8182.60000     0.00000   193.51010
 22823.20000  8182.60000     0.00000   193.37210
 22899.00000  8182.60000     0.00000   267.32580
 22974.80000  8182.60000     0.00000   193.31800
 23050.60000  8182.60000     0.00000   193.78910
 23126.40000  8182.60000     0.00000   266.91220
 23202.20000  8182.60000     0.00000   266.97420
 23278.00000  8182.60000     0.00000   260.11290
 23353.80000  8182.60000     0.00000   199.50870
 23429.60000  8182.60000     0.00000   199.07300
 23505.40000  8182.60000     0.00000   199.54820
 23581.20000  8182.60000     0.00000   199.02590
 23657.10000  8182.60000     0.00000   199.89210
 23732.90000  8182.60000     0.00000   199.59070
 23808.70000  8182.60000     0.00000   194.67240
 23884.50000  8182.60000     0.00000   194.43900
 23960.30000  8182.60000     0.00000   194.13040
 24036.10000  8182.60000     0.00000   217.51680
 24111.90000  8182.60000     0.00000   219.92660
 24187.70000  8182.60000     0.00000   218.79570
 24263.50000  8182.60000     0.00000   268.18050
 24339.30000  8182.60000     0.00000   218.13910
 24415.10000  8182.60000     0.00000   218.16920
 24491.00000  8182.60000     0.00000   217.38070
 24566.80000  8182.60000     0.00000   215.89400
 24642.60000  8182.60000     0.00000     0.00000
 24718.40000  8182.60000     0.00000     0.00000
 24794.20000  8182.60000     0.00000     0.00000
 24870.00000  8182.60000     0.00000     0.00000
 24945.80000  8182.60000     0.00000     0.00000
 25021.60000  8182.60000     0.00000     0.00000
 25097.40000  8182.60000     0.00000     0.00000
 25173.20000  8182.60000     0.00000     0.00000
 25249.00000  8182.60000     0.00000     0.00000
 25324.80000  8182.60000     0.00000     0.00000
 25400.70000  8182.60000     0.00000     0.00000
 25476.50000  8182.60000     0.00000     0.00000
 25552.30000  8182.60000     0.00000     0.00000
 25628.10000  8182.60000     0.00000     0.00000
 25703.90000  8182.60000     0.00000     0.00000
 25779.70000  8182.60000     0.00000     0.00000
  7687.47000  8182.60000     0.00000     0.00000
  7737.23000  8182.60000     0.00000     0.00000
  7681.38000  8202.57000     0.00000     0.00000
  7813.04000  8258.41000     0.00000     0.00000
  7888.84000  8258.41000     0.00000     0.00000
  7964.65000  8258.41000     0.00000     0.00000
  8040.46000  8258.41000     0.00000     0.00000
  8116.27000  8258.41000     0.00000    44.47850
  8192.08000  8258.41000     0.00000    55.04330
  8267.89000  8258.41000     0.00000    66.05590
  8343.70000  8258.41000     0.00000   120.37440
  8419.50000  8258.41000     0.00000    86.32140
  8495.31000  8258.41000     0.00000   129.56600
  8571.12000  8258.41000     0.00000   110.68460
  8646.93000  8258.41000     0.00000   149.77090
  8722.74000  8258.41000     0.00000   144.24960
  8798.55000  8258.41000     0.00000   161.99220
  8874.36000  8258.41000     0.00000   162.35280
  8950.17000  8258.41000     0.00000   181.62380
  9025.97000  8258.41000     0.00000   130.48230
  9101.78000  8258.41000     0.00000   135.52250
  9177.59000  8258.41000     0.00000   150.67430
  9253.40000  8258.41000     0.00000   141.24610
  9329.21000  8258.41000     0.00000   159.96500
  9405.02000  8258.41000     0.00000   159.70520
  9480.83000  8258.41000     0.00000   161.42310
  9556.64000  8258.41000     0.00000   168.57550
  9632.44000  8258.41000     0.00000   170.21920
  9708.25000  8258.41000     0.00000   171.52140
  9784.06000  8258.41000     0.00000   178.77940
  9859.87000  8258.41000     0.00000   161.71050
  9935.68000  8258.41000     0.00000   176.37690
 10011.50000  8258.41000     0.00000   161.74990
 10087.30000  8258.41000     0.00000   138.96210
 10163.10000  8258.41000     0.00000   179.52710
 10238.90000  8258.41000     0.00000   183.52060
 10314.70000  8258.41000     0.00000     0.00000
 10390.50000  8258.41000     0.00000   140.26350
 10466.30000  8258.41000     0.00000   139.11890
 10542.10000  8258.41000     0.00000     0.00000
 10618.00000  8258.41000     0.00000   147.42180
 10693.80000  8258.41000     0.00000   174.11310
 10769.60000  8258.41000     0.00000   176.48840
 10845.40000  8258.41000     0.00000   180.99120
 10921.20000  8258.41000     0.00000   152.46690
 10997.00000  8258.41000     0.00000   151.51860
 11072.80000  8258.41000     0.00000   152.76570
 11148.60000  8258.41000     0.00000   155.30130
 11224.40000  8258.41000     0.00000   151.36370
 11300.20000  8258.41000     0.00000   171.24640
 11376.00000  8258.41000     0.00000   189.60630
 11451.90000  8258.41000     0.00000   191.51070
 11527.70000  8258.41000     0.00000   179.91640
 11603.50000  8258.41000     0.00000   181.69600
 11679.30000  8258.41000     0.00000     0.00000
 11755.10000  8258.41000     0.00000     0.00000
 11830.90000  8258.41000     0.00000     0.00000
 11906.70000  8258.41000     0.00000     0.00000
 11982.50000  8258.41000     0.00000     0.00000
 12058.30000  8258.41000     0.00000     0.00000
 12134.10000  8258.41000     0.00000     0.00000
 12209.90000  8258.41000     0.00000     0.00000
 12285.80000  8258.41000     0.00000     0.00000
 12361.60000  8258.41000     0.00000     0.00000
 12437.40000  8258.41000     0.00000     0.00000
 12513.20000  8258.41000     0.00000     0.00000
 12589.00000  8258.41000     0.00000     0.00000
 12664.80000  8258.41000     0.00000     0.00000
 12740.60000  8258.41000     0.00000     0.00000
 12816.40000  8258.41000     0.00000     0.00000
 12892.20000  8258.41000     0.00000     0.00000
 12968.00000  8258.41000     0.00000     0.00000
 13043.80000  8258.41000     0.00000     0.00000
 13119.60000  8258.41000     0.00000     0.00000
 13195.50000  8258.41000     0.00000     0.00000
 13271.30000  8258.41000     0.00000     0.00000
 13347.10000  8258.41000     0.00000     0.00000
 13422.90000  8258.41000     0.00000     0.00000
 13498.70000  8258.41000     0.00000     0.00000
 13574.50000  8258.41000     0.00000     0.00000
 13650.30000  8258.41000     0.00000     0.00000
 13726.10000  8258.41000     0.00000     0.00000
 13801.90000  8258.41000     0.00000     0.00000
 13877.70000  8258.41000     0.00000     0.00000
 13953.50000  8258.41000     0.00000     0.00000
 14029.30000  8258.41000     0.00000     0.00000
 14105.20000  8258.41000     0.00000     0.00000
 14181.00000  8258.41000     0.00000   227.60820
 14256.80000  8258.41000     0.00000   234.69570
 14332.60000  8258.41000     0.00000   244.64290
 14408.40000  8258.41000     0.00000   250.87110
 14484.20000  8258.41000     0.00000   246.68960
 14560.00000  8258.41000     0.00000   245.52170
 14635.80000  8258.41000     0.00000    96.27690
 14711.60000  8258.41000     0.00000   103.32120
 14787.40000  8258.41000     0.00000   258.89190
 14863.20000  8258.41000     0.00000   263.11530
 14939.10000  8258.41000     0.00000   259.41620
 15014.90000  8258.41000     0.00000     0.00000
 15090.70000  8258.41000     0.00000     0.00000
 15166.50000  8258.41000     0.00000     0.00000
 15242.30000  8258.41000     0.00000     0.00000
 15318.10000  8258.41000     0.00000     0.00000
 15393.90000  8258.41000     0.00000     0.00000
 15469.70000  8258.41000     0.00000     0.00000
 15545.50000  8258.41000     0.00000   236.74050
 15621.30000  8258.41000     0.00000   241.30690
 15697.10000  8258.41000     0.00000   257.51350
 15773.00000  8258.41000     0.00000   256.12800
 15848.80000  8258.41000     0.00000     0.00000
 15924.60000  8258.41000     0.00000   253.51060
 16000.40000  8258.41000     0.00000   109.03880
 16076.20000  8258.41000     0.00000   118.02610
 16152.00000  8258.41000     0.00000    96.35980
 16227.80000  8258.41000     0.00000    95.46370
 16303.60000  8258.41000     0.00000   109.72450
 16379.40000  8258.41000     0.00000   244.95270
 16455.20000  8258.41000     0.00000   125.98660
 16531.00000  8258.41000     0.00000   244.42380
 16606.80000  8258.41000     0.00000   101.12370
 16682.70000  8258.41000     0.00000     0.00000
 16758.50000  8258.41000     0.00000   240.93020
 16834.30000  8258.41000     0.00000   242.96680
 16910.10000  8258.41000     0.00000   244.67530
 16985.90000  8258.41000     0.00000     0.00000
 17061.70000  8258.41000     0.00000     0.00000
 17137.50000  8258.41000     0.00000   150.35510
 17213.30000  8258.41000     0.00000   141.01450
 17289.10000  8258.41000     0.00000   184.40640
 17364.90000  8258.41000     0.00000   178.52340
 17440.70000  8258.41000     0.00000   174.95980
 17516.60000  8258.41000     0.00000   175.87860
 17592.40000  8258.41000     0.00000   250.47540
 17668.20000  8258.41000     0.00000   253.87660
 17744.00000  8258.41000     0.00000   253.07720
 17819.80000  8258.41000     0.00000   163.73870
 17895.60000  8258.41000     0.00000   137.15080
 17971.40000  8258.41000     0.00000   164.80020
 18047.20000  8258.41000     0.00000   254.25780
 18123.00000  8258.41000     0.00000   252.56420
 18198.80000  8258.41000     0.00000   244.55900
 18274.60000  8258.41000     0.00000   242.70860
 18350.40000  8258.41000     0.00000   236.06600
 18426.30000  8258.41000     0.00000   233.91810
 18502.10000  8258.41000     0.00000   143.82160
 18577.90000  8258.41000     0.00000   143.73850
 18653.70000  8258.41000     0.00000   139.63620
 18729.50000  8258.41000     0.00000   139.48940
 18805.30000  8258.41000     0.00000   135.33930
 18881.10000  8258.41000     0.00000   101.49670
 18956.90000  8258.41000     0.00000     0.00000
 19032.70000  8258.41000     0.00000     0.00000
 19108.50000  8258.41000     0.00000   270.30700
 19184.30000  8258.41000     0.00000   266.40530
 19260.20000  8258.41000     0.00000     0.00000
 19336.00000  8258.41000     0.00000     0.00000
 19411.80000  8258.41000     0.00000   216.45260
 19487.60000  8258.41000     0.00000   184.84280
 19563.40000  8258.41000     0.00000   185.31020
 19639.20000  8258.41000     0.00000   185.02860
 19715.00000  8258.41000     0.00000   223.85840
 19790.80000  8258.41000     0.00000   220.61970
 19866.60000  8258.41000     0.00000   235.87450
 19942.40000  8258.41000     0.00000   184.02770
 20018.20000  8258.41000     0.00000   183.82840
 20094.00000  8258.41000     0.00000   207.29920
 20169.90000  8258.41000     0.00000   207.84240
 20245.70000  8258.41000     0.00000   207.49380
 20321.50000  8258.41000     0.00000   208.28290
 20397.30000  8258.41000     0.00000   227.89590
 20473.10000  8258.41000     0.00000   208.19490
 20548.90000  8258.41000     0.00000   207.84310
 20624.70000  8258.41000     0.00000   207.99510
 20700.50000  8258.41000     0.00000   229.23700
 20776.30000  8258.41000     0.00000   227.22720
 20852.10000  8258.41000     0.00000   208.10030
 20927.90000  8258.41000     0.00000   208.88020
 21003.80000  8258.41000     0.00000   237.97550
 21079.60000  8258.41000     0.00000   207.79690
 21155.40000  8258.41000     0.00000   207.31090
 21231.20000  8258.41000     0.00000   251.31860
 21307.00000  8258.41000     0.00000   251.75470
 21382.80000  8258.41000     0.00000   208.27250
 21458.60000  8258.41000     0.00000   208.72480
 21534.40000  8258.41000     0.00000   208.08580
 21610.20000  8258.41000     0.00000   208.97510
 21686.00000  8258.41000     0.00000   208.61030
 21761.80000  8258.41000     0.00000   225.57770
 21837.60000  8258.41000     0.00000   224.76760
 21913.50000  8258.41000     0.00000   209.32650
 21989.30000  8258.41000     0.00000   210.32260
 22065.10000  8258.41000     0.00000   209.87370
 22140.90000  8258.41000     0.00000   211.00760
 22216.70000  8258.41000     0.00000   210.08790
 22292.50000  8258.41000     0.00000   211.14530
 22368.30000  8258.41000     0.00000   210.28320
 22444.10000  8258.41000     0.00000   211.44500
 22519.90000  8258.41000     0.00000   210.37530
 22595.70000  8258.41000     0.00000   211.34870
 22671.50000  8258.41000     0.00000   264.08150
 22747.40000  8258.41000     0.00000   210.95360
 22823.20000  8258.41000     0.00000   264.92620
 22899.00000  8258.41000     0.00000   264.92780
 22974.80000  8258.41000     0.00000   259.20960
 23050.60000  8258.41000     0.00000   258.75300
 23126.40000  8258.41000     0.00000     0.00000
 23202.20000  8258.41000     0.00000     0.00000
 23278.00000  8258.41000     0.00000     0.00000
 23353.80000  8258.41000     0.00000     0.00000
 23429.60000  8258.41000     0.00000     0.00000
 23505.40000  8258.41000     0.00000     0.00000
 23581.20000  8258.41000     0.00000     0.00000
 23657.10000  8258.41000     0.00000     0.00000
 23732.90000  8258.41000     0.00000   142.96910
 23808.70000  8258.41000     0.00000   143.18890
 23884.50000  8258.41000     0.00000   142.74750
 23960.30000  8258.41000     0.00000   264.78480
 24036.10000  8258.41000     0.00000     0.00000
 24111.90000  8258.41000     0.00000     0.00000
 24187.70000  8258.41000     0.00000     0.00000
 24263.50000  8258.41000     0.00000     0.00000
 24339.30000  8258.41000     0.00000     0.00000
 24415.10000  8258.41000     0.00000     0.00000
 24491.00000  8258.41000     0.00000     0.00000
 24566.80000  8258.41000     0.00000     0.00000
 24642.60000  8258.41000     0.00000     0.00000
 24718.40000  8258.41000     0.00000     0.00000
 24794.20000  8258.41000     0.00000     0.00000
 24870.00000  8258.41000     0.00000     0.00000
 24945.80000  8258.41000     0.00000     0.00000
 25021.60000  8258.41000     0.00000     0.00000
 25097.40000  8258.41000     0.00000     0.00000
 25173.20000  8258.41000     0.00000     0.00000
 25249.00000  8258.41000     0.00000     0.00000
 25324.80000  8258.41000     0.00000     0.00000
 25400.70000  8258.41000     0.00000     0.00000
 25476.50000  8258.41000     0.00000     0.00000
 25552.30000  8258.41000     0.00000     0.00000
 25628.10000  8258.41000     0.00000   146.98240
 25703.90000  8258.41000     0.00000   148.65610
 25779.70000  8258.41000     0.00000   148.40350
  7673.15000  8258.41000     0.00000     0.00000
  7737.23000  8258.41000     0.00000     0.00000
  7670.67000  8267.67000     0.00000     0.00000
  7661.42000  8302.20000     0.00000     0.00000
  7640.76000  8313.56000     0.00000     0.00000
  7813.04000  8334.22000     0.00000     0.00000
  7888.84000  8334.22000     0.00000     0.00000
  7964.65000  8334.22000     0.00000     0.00000
  8040.46000  8334.22000     0.00000     0.00000
  8116.27000  8334.22000     0.00000    51.70840
  8192.08000  8334.22000     0.00000    61.88130
  8267.89000  8334.22000     0.00000    63.18220
  8343.70000  8334.22000     0.00000    73.22070
  8419.50000  8334.22000     0.00000   125.25160
  8495.31000  8334.22000     0.00000    84.74100
  8571.12000  8334.22000     0.00000   125.69340
  8646.93000  8334.22000     0.00000   152.84540
  8722.74000  8334.22000     0.00000   124.84660
  8798.55000  8334.22000     0.00000   133.57090
  8874.36000  8334.22000     0.00000   181.54520
  8950.17000  8334.22000     0.00000   129.81340
  9025.97000  8334.22000     0.00000   120.79700
  9101.78000  8334.22000     0.00000   136.42670
  9177.59000  8334.22000     0.00000   146.37170
  9253.40000  8334.22000     0.00000   142.04880
  9329.21000  8334.22000     0.00000   142.26270
  9405.02000  8334.22000     0.00000   156.41470
  9480.83000  8334.22000     0.00000   167.86100
  9556.64000  8334.22000     0.00000   161.67030
  9632.44000  8334.22000     0.00000   161.29190
  9708.25000  8334.22000     0.00000   164.15380
  9784.06000  8334.22000     0.00000   173.66190
  9859.87000  8334.22000     0.00000   176.55930
  9935.68000  8334.22000     0.00000   180.03750
 10011.50000  8334.22000     0.00000   178.60790
 10087.30000  8334.22000     0.00000   176.06510
 10163.10000  8334.22000     0.00000   167.81850
 10238.90000  8334.22000     0.00000   137.76720
 10314.70000  8334.22000     0.00000   179.45650
 10390.50000  8334.22000     0.00000   169.43730
 10466.30000  8334.22000     0.00000   145.92520
 10542.10000  8334.22000     0.00000   148.49350
 10618.00000  8334.22000     0.00000   187.91930
 10693.80000  8334.22000     0.00000   191.24210
 10769.60000  8334.22000     0.00000     0.00000
 10845.40000  8334.22000     0.00000     0.00000
 10921.20000  8334.22000     0.00000   151.40590
 10997.00000  8334.22000     0.00000   155.63540
 11072.80000  8334.22000     0.00000     0.00000
 11148.60000  8334.22000     0.00000     0.00000
 11224.40000  8334.22000     0.00000   158.75310
 11300.20000  8334.22000     0.00000   158.82680
 11376.00000  8334.22000     0.00000   183.84390
 11451.90000  8334.22000     0.00000   185.07200
 11527.70000  8334.22000     0.00000     0.00000
 11603.50000  8334.22000     0.00000     0.00000
 11679.30000  8334.22000     0.00000   157.46670
 11755.10000  8334.22000     0.00000   160.30430
 11830.90000  8334.22000     0.00000     0.00000
 11906.70000  8334.22000     0.00000     0.00000
 11982.50000  8334.22000     0.00000   175.93580
 12058.30000  8334.22000     0.00000   197.24050
 12134.10000  8334.22000     0.00000   196.37110
 12209.90000  8334.22000     0.00000   199.71080
 12285.80000  8334.22000     0.00000   186.14970
 12361.60000  8334.22000     0.00000   187.83530
 12437.40000  8334.22000     0.00000   194.39100
 12513.20000  8334.22000     0.00000     0.00000
 12589.00000  8334.22000     0.00000     0.00000
 12664.80000  8334.22000     0.00000     0.00000
 12740.60000  8334.22000     0.00000     0.00000
 12816.40000  8334.22000     0.00000     0.00000
 12892.20000  8334.22000     0.00000     0.00000
 12968.00000  8334.22000     0.00000     0.00000
 13043.80000  8334.22000     0.00000     0.00000
 13119.60000  8334.22000     0.00000     0.00000
 13195.50000  8334.22000     0.00000     0.00000
 13271.30000  8334.22000     0.00000     0.00000
 13347.10000  8334.22000     0.00000     0.00000
 13422.90000  8334.22000     0.00000     0.00000
 13498.70000  8334.22000     0.00000   212.53430
 13574.50000  8334.22000     0.00000   223.43530
 13650.30000  8334.22000     0.00000   235.36960
 13726.10000  8334.22000     0.00000   229.47460
 13801.90000  8334.22000     0.00000   237.06500
 13877.70000  8334.22000     0.00000     0.00000
 13953.50000  8334.22000     0.00000   251.67080
 14029.30000  8334.22000     0.00000   230.01670
 14105.20000  8334.22000     0.00000   269.24790
 14181.00000  8334.22000     0.00000   253.86690
 14256.80000  8334.22000     0.00000   265.55040
 14332.60000  8334.22000     0.00000   226.71180
 14408.40000  8334.22000     0.00000   235.48200
 14484.20000  8334.22000     0.00000     0.00000
 14560.00000  8334.22000     0.00000     0.00000
 14635.80000  8334.22000     0.00000     0.00000
 14711.60000  8334.22000     0.00000     0.00000
 14787.40000  8334.22000     0.00000     0.00000
 14863.20000  8334.22000     0.00000     0.00000
 14939.10000  8334.22000     0.00000     0.00000
 15014.90000  8334.22000     0.00000     0.00000
 15090.70000  8334.22000     0.00000     0.00000
 15166.50000  8334.22000     0.00000     0.00000
 15242.30000  8334.22000     0.00000   265.84370
 15318.10000  8334.22000     0.00000   256.24290
 15393.90000  8334.22000     0.00000   237.76810
 15469.70000  8334.22000     0.00000   238.11370
 15545.50000  8334.22000     0.00000     0.00000
 15621.30000  8334.22000     0.00000   253.64380
 15697.10000  8334.22000     0.00000     0.00000
 15773.00000  8334.22000     0.00000     0.00000
 15848.80000  8334.22000     0.00000     0.00000
 15924.60000  8334.22000     0.00000     0.00000
 16000.40000  8334.22000     0.00000     0.00000
 16076.20000  8334.22000     0.00000   243.25270
 16152.00000  8334.22000     0.00000   241.01450
 16227.80000  8334.22000     0.00000   241.81040
 16303.60000  8334.22000     0.00000   241.95030
 16379.40000  8334.22000     0.00000   241.21860
 16455.20000  8334.22000     0.00000    95.71840
 16531.00000  8334.22000     0.00000    98.02800
 16606.80000  8334.22000     0.00000   111.02640
 16682.70000  8334.22000     0.00000   122.10720
 16758.50000  8334.22000     0.00000   127.10640
 16834.30000  8334.22000     0.00000   128.27290
 16910.10000  8334.22000     0.00000   141.23110
 16985.90000  8334.22000     0.00000   141.32270
 17061.70000  8334.22000     0.00000     0.00000
 17137.50000  8334.22000     0.00000     0.00000
 17213.30000  8334.22000     0.00000   253.17020
 17289.10000  8334.22000     0.00000   251.85010
 17364.90000  8334.22000     0.00000     0.00000
 17440.70000  8334.22000     0.00000     0.00000
 17516.60000  8334.22000     0.00000   157.74010
 17592.40000  8334.22000     0.00000   254.11010
 17668.20000  8334.22000     0.00000   254.41470
 17744.00000  8334.22000     0.00000   243.70640
 17819.80000  8334.22000     0.00000   243.90260
 17895.60000  8334.22000     0.00000     0.00000
 17971.40000  8334.22000     0.00000   233.32820
 18123.00000  8334.22000     0.00000   167.54790
 18198.80000  8334.22000     0.00000   167.14510
 18274.60000  8334.22000     0.00000   167.79090
 18350.40000  8334.22000     0.00000   138.40710
 18426.30000  8334.22000     0.00000   136.99790
 18502.10000  8334.22000     0.00000     0.00000
 18577.90000  8334.22000     0.00000   270.49110
 18653.70000  8334.22000     0.00000   268.81500
 18729.50000  8334.22000     0.00000     0.00000
 18805.30000  8334.22000     0.00000     0.00000
 18881.10000  8334.22000     0.00000   237.96980
 18956.90000  8334.22000     0.00000   235.27160
 19032.70000  8334.22000     0.00000   138.16540
 19108.50000  8334.22000     0.00000   138.85550
 19184.30000  8334.22000     0.00000   218.49780
 19260.20000  8334.22000     0.00000    23.87510
 19336.00000  8334.22000     0.00000     0.00000
 19411.80000  8334.22000     0.00000   163.32430
 19487.60000  8334.22000     0.00000   223.75370
 19563.40000  8334.22000     0.00000   236.71920
 19639.20000  8334.22000     0.00000   166.09350
 19715.00000  8334.22000     0.00000   169.83210
 19790.80000  8334.22000     0.00000   167.86310
 19866.60000  8334.22000     0.00000   170.65930
 19942.40000  8334.22000     0.00000   168.28010
 20018.20000  8334.22000     0.00000   167.95460
 20094.00000  8334.22000     0.00000   168.73580
 20169.90000  8334.22000     0.00000   229.45920
 20245.70000  8334.22000     0.00000   170.73440
 20321.50000  8334.22000     0.00000   171.45630
 20397.30000  8334.22000     0.00000   170.85290
 20473.10000  8334.22000     0.00000   229.84790
 20548.90000  8334.22000     0.00000   168.91090
 20624.70000  8334.22000     0.00000   167.74590
 20700.50000  8334.22000     0.00000   239.19740
 20776.30000  8334.22000     0.00000   167.85490
 20852.10000  8334.22000     0.00000   250.24590
 20927.90000  8334.22000     0.00000   255.40250
 21003.80000  8334.22000     0.00000   163.98750
 21079.60000  8334.22000     0.00000   162.71000
 21155.40000  8334.22000     0.00000   161.25300
 21231.20000  8334.22000     0.00000   160.83930
 21307.00000  8334.22000     0.00000   161.55500
 21382.80000  8334.22000     0.00000   161.72020
 21458.60000  8334.22000     0.00000     0.00000
 21534.40000  8334.22000     0.00000   225.42140
 21610.20000  8334.22000     0.00000     0.00000
 21686.00000  8334.22000     0.00000     0.00000
 18047.20000  8334.22000     0.00000   231.49820
 21761.80000  8334.22000     0.00000    91.94230
 21837.60000  8334.22000     0.00000    90.76090
 21913.50000  8334.22000     0.00000     0.00000
 21989.30000  8334.22000     0.00000     0.00000
 22065.10000  8334.22000     0.00000     0.00000
 22140.90000  8334.22000     0.00000     0.00000
 22216.70000  8334.22000     0.00000     0.00000
 22292.50000  8334.22000     0.00000   266.55410
 22368.30000  8334.22000     0.00000     0.00000
 22444.10000  8334.22000     0.00000   264.84750
 22519.90000  8334.22000     0.00000     0.00000
 22595.70000  8334.22000     0.00000     0.00000
 22671.50000  8334.22000     0.00000   258.25290
 22747.40000  8334.22000     0.00000     0.00000
 22823.20000  8334.22000     0.00000     0.00000
 22899.00000  8334.22000     0.00000   139.90830
 22974.80000  8334.22000     0.00000   139.40040
 23050.60000  8334.22000     0.00000   140.19230
 23126.40000  8334.22000     0.00000     0.00000
 23202.20000  8334.22000     0.00000     0.00000
 23278.00000  8334.22000     0.00000     0.00000
 23353.80000  8334.22000     0.00000     0.00000
 23429.60000  8334.22000     0.00000     0.00000
 23505.40000  8334.22000     0.00000     0.00000
 23581.20000  8334.22000     0.00000   262.83730
 23657.10000  8334.22000     0.00000     0.00000
 23732.90000  8334.22000     0.00000     0.00000
 23808.70000  8334.22000     0.00000     0.00000
 23884.50000  8334.22000     0.00000     0.00000
 23960.30000  8334.22000     0.00000     0.00000
 24036.10000  8334.22000     0.00000     0.00000
 24111.90000  8334.22000     0.00000     0.00000
 24187.70000  8334.22000     0.00000     0.00000
 24263.50000  8334.22000     0.00000     0.00000
 24339.30000  8334.22000     0.00000     0.00000
 24415.10000  8334.22000     0.00000     0.00000
 24491.00000  8334.22000     0.00000     0.00000
 24566.80000  8334.22000     0.00000     0.00000
 24642.60000  8334.22000     0.00000     0.00000
 24718.40000  8334.22000     0.00000     0.00000
 24794.20000  8334.22000     0.00000   143.67250
 24870.00000  8334.22000     0.00000   144.17190
 24945.80000  8334.22000     0.00000   144.48160
 25021.60000  8334.22000     0.00000   147.50660
 25097.40000  8334.22000     0.00000     0.00000
 25173.20000  8334.22000     0.00000     0.00000
 25249.00000  8334.22000     0.00000     0.00000
 25324.80000  8334.22000     0.00000     0.00000
 25400.70000  8334.22000     0.00000     0.00000
 25476.50000  8334.22000     0.00000     0.00000
 25552.30000  8334.22000     0.00000     0.00000
