x(m)        y(m)        z(m)        h max (m)
 20700.50000  6590.62000     0.00000     6.76510
 20776.30000  6590.62000     0.00000     6.78320
 20852.10000  6590.62000     0.00000     6.79740
 20927.90000  6590.62000     0.00000     6.79340
 21003.80000  6590.62000     0.00000     6.78300
 21079.60000  6590.62000     0.00000     6.78930
 21155.40000  6590.62000     0.00000     6.72720
 21231.20000  6590.62000     0.00000     0.00000
 21307.00000  6590.62000     0.00000     6.74410
 21382.80000  6590.62000     0.00000     0.00000
 21458.60000  6590.62000     0.00000     0.00000
 21534.40000  6590.62000     0.00000     0.00000
 21610.20000  6590.62000     0.00000     6.73510
 21686.00000  6590.62000     0.00000     6.75810
 21761.80000  6590.62000     0.00000     6.73610
 21837.60000  6590.62000     0.00000     0.00000
 21913.50000  6590.62000     0.00000     6.76170
 21989.30000  6590.62000     0.00000     6.76160
 22065.10000  6590.62000     0.00000     6.71980
 22140.90000  6590.62000     0.00000     6.76510
 22216.70000  6590.62000     0.00000     6.70340
 22292.50000  6590.62000     0.00000     6.77690
 22368.30000  6590.62000     0.00000     6.76700
 22444.10000  6590.62000     0.00000     6.75920
 22519.90000  6590.62000     0.00000     6.75430
 22595.70000  6590.62000     0.00000     6.77560
 22671.50000  6590.62000     0.00000     6.75820
 22747.40000  6590.62000     0.00000     6.74340
 22823.20000  6590.62000     0.00000     6.75480
 22899.00000  6590.62000     0.00000     6.76980
 22974.80000  6590.62000     0.00000     6.74490
 23050.60000  6590.62000     0.00000     6.78120
 23126.40000  6590.62000     0.00000     6.73890
 23202.20000  6590.62000     0.00000     6.79510
 23278.00000  6590.62000     0.00000     6.77790
 23353.80000  6590.62000     0.00000     6.79610
 23429.60000  6590.62000     0.00000     6.79080
 23505.40000  6590.62000     0.00000     6.83630
 23581.20000  6590.62000     0.00000     6.68340
  1162.91000  6590.62000     0.00000     0.00000
 23657.10000  6590.62000     0.00000     6.89690
 23732.90000  6590.62000     0.00000     6.83120
 23808.70000  6590.62000     0.00000     6.85350
 23884.50000  6590.62000     0.00000     6.82240
 23960.30000  6590.62000     0.00000     6.61680
 24036.10000  6590.62000     0.00000     0.00000
 24111.90000  6590.62000     0.00000     6.76440
 24187.70000  6590.62000     0.00000     6.76520
 24263.50000  6590.62000     0.00000     6.70570
 24339.30000  6590.62000     0.00000     0.00000
 24415.10000  6590.62000     0.00000     6.72950
 24491.00000  6590.62000     0.00000     6.77990
 24566.80000  6590.62000     0.00000     6.71130
 24642.60000  6590.62000     0.00000     6.75170
 24718.40000  6590.62000     0.00000     0.00000
 24794.20000  6590.62000     0.00000     0.00000
 24870.00000  6590.62000     0.00000     6.76070
 24945.80000  6590.62000     0.00000     6.78330
 25021.60000  6590.62000     0.00000     6.75800
 25097.40000  6590.62000     0.00000     6.73440
 25173.20000  6590.62000     0.00000     6.70220
 25249.00000  6590.62000     0.00000     6.75250
 25324.80000  6590.62000     0.00000     6.71170
 25400.70000  6590.62000     0.00000     6.75410
 25476.50000  6590.62000     0.00000     6.73880
 25552.30000  6590.62000     0.00000     6.67300
 25628.10000  6590.62000     0.00000     0.00000
 25703.90000  6590.62000     0.00000     6.76180
 25779.70000  6590.62000     0.00000     6.69810
  6221.05000  6603.84000     0.00000     0.00000
  1162.91000  6611.67000     0.00000     0.00000
 11473.70000  6612.49000     0.00000     0.00000
  1217.68000  6666.43000     0.00000     0.00000
  6221.05000  6666.43000     0.00000     0.00000
  6237.97000  6666.43000     0.00000     0.00000
 11527.70000  6666.43000     0.00000     0.00000
  1163.94000  6666.43000     0.00000     0.00000
  1369.29000  6666.43000     0.00000     0.00000
  1293.49000  6666.43000     0.00000     0.00000
  3340.32000  6666.43000     0.00000    31.80720
  3491.94000  6666.43000     0.00000    49.63270
  3416.13000  6666.43000     0.00000    36.81620
  1445.10000  6666.43000     0.00000     0.00000
  1520.91000  6666.43000     0.00000     0.00000
  1596.72000  6666.43000     0.00000     0.00000
  1672.53000  6666.43000     0.00000     0.00000
  1748.34000  6666.43000     0.00000     0.00000
  1824.15000  6666.43000     0.00000     0.00000
  1899.96000  6666.43000     0.00000     0.00000
  1975.76000  6666.43000     0.00000     0.00000
  2051.57000  6666.43000     0.00000     0.00000
  2127.38000  6666.43000     0.00000     0.00000
  2203.19000  6666.43000     0.00000     0.00000
  2279.00000  6666.43000     0.00000     0.00000
  2354.81000  6666.43000     0.00000     0.00000
  2430.62000  6666.43000     0.00000     0.00000
  2506.43000  6666.43000     0.00000     0.00000
  2582.23000  6666.43000     0.00000     0.00000
  2658.04000  6666.43000     0.00000    11.75730
  2733.85000  6666.43000     0.00000    22.82740
  2809.66000  6666.43000     0.00000    23.78040
  2885.47000  6666.43000     0.00000    24.10720
  2961.28000  6666.43000     0.00000    26.10800
  3037.09000  6666.43000     0.00000    25.06290
  3112.90000  6666.43000     0.00000    17.90370
  3188.70000  6666.43000     0.00000    30.43730
  3264.51000  6666.43000     0.00000    17.26130
  3567.75000  6666.43000     0.00000    37.77450
  3643.56000  6666.43000     0.00000    36.37130
  3719.36000  6666.43000     0.00000    32.40050
  3795.17000  6666.43000     0.00000    28.03480
  3870.98000  6666.43000     0.00000    34.93690
  3946.79000  6666.43000     0.00000    44.49170
  4022.60000  6666.43000     0.00000    47.73670
  4098.41000  6666.43000     0.00000    49.81770
  4174.22000  6666.43000     0.00000    52.26970
  4250.03000  6666.43000     0.00000    54.24770
  4325.83000  6666.43000     0.00000    57.11070
  4401.64000  6666.43000     0.00000    60.85570
  4477.45000  6666.43000     0.00000    61.02770
  4553.26000  6666.43000     0.00000    36.33590
  4629.07000  6666.43000     0.00000    28.43410
  4704.88000  6666.43000     0.00000    23.57170
  4780.69000  6666.43000     0.00000    19.82790
  4856.50000  6666.43000     0.00000    20.48120
  4932.30000  6666.43000     0.00000    21.57590
  5008.11000  6666.43000     0.00000    21.40790
  5083.92000  6666.43000     0.00000    15.50040
  5159.73000  6666.43000     0.00000     7.20400
  5235.54000  6666.43000     0.00000     0.00000
  5311.35000  6666.43000     0.00000     0.00000
  5387.16000  6666.43000     0.00000     0.00000
  5462.97000  6666.43000     0.00000     0.00000
  5538.77000  6666.43000     0.00000     0.00000
  5614.58000  6666.43000     0.00000     0.00000
  5690.39000  6666.43000     0.00000     0.00000
  5766.20000  6666.43000     0.00000     0.00000
  5842.01000  6666.43000     0.00000     0.00000
  5917.82000  6666.43000     0.00000     0.00000
  5993.63000  6666.43000     0.00000     0.00000
 11603.50000  6666.43000     0.00000     8.31110
 11679.30000  6666.43000     0.00000     8.09500
 11755.10000  6666.43000     0.00000     8.61640
 11830.90000  6666.43000     0.00000     9.15840
 11906.70000  6666.43000     0.00000     9.16180
 11982.50000  6666.43000     0.00000     8.29950
 12058.30000  6666.43000     0.00000     9.19820
 12134.10000  6666.43000     0.00000     9.96100
 12209.90000  6666.43000     0.00000     8.82630
 12285.80000  6666.43000     0.00000     8.39070
 12361.60000  6666.43000     0.00000     9.03010
 12437.40000  6666.43000     0.00000     9.41020
 12513.20000  6666.43000     0.00000     9.35480
 12589.00000  6666.43000     0.00000    10.09660
 12664.80000  6666.43000     0.00000    10.00990
 12740.60000  6666.43000     0.00000    11.46460
 12816.40000  6666.43000     0.00000    12.89970
 12892.20000  6666.43000     0.00000    10.04070
 12968.00000  6666.43000     0.00000    10.38890
 13043.80000  6666.43000     0.00000    10.40030
 13119.60000  6666.43000     0.00000    11.08040
 13195.50000  6666.43000     0.00000    13.05630
 13271.30000  6666.43000     0.00000     9.59000
 13347.10000  6666.43000     0.00000     8.61290
 13422.90000  6666.43000     0.00000     8.38600
 13498.70000  6666.43000     0.00000     9.52350
 13574.50000  6666.43000     0.00000     8.34840
 13650.30000  6666.43000     0.00000     8.35180
 13726.10000  6666.43000     0.00000     7.76180
 13801.90000  6666.43000     0.00000     8.41260
 13877.70000  6666.43000     0.00000     7.52480
 13953.50000  6666.43000     0.00000     7.76500
 14029.30000  6666.43000     0.00000     7.48740
 14105.20000  6666.43000     0.00000     8.53610
 14181.00000  6666.43000     0.00000     7.67910
 14256.80000  6666.43000     0.00000     7.64640
 14332.60000  6666.43000     0.00000     7.19520
 14408.40000  6666.43000     0.00000     7.39380
 14484.20000  6666.43000     0.00000     7.45830
 14560.00000  6666.43000     0.00000     7.09630
 14635.80000  6666.43000     0.00000     7.88820
 14711.60000  6666.43000     0.00000     8.42370
 14787.40000  6666.43000     0.00000     6.78800
 14863.20000  6666.43000     0.00000     6.86260
 14939.10000  6666.43000     0.00000     6.77070
 15014.90000  6666.43000     0.00000     6.87540
 15090.70000  6666.43000     0.00000     6.99460
 15166.50000  6666.43000     0.00000     6.85470
 15242.30000  6666.43000     0.00000     7.15240
 15318.10000  6666.43000     0.00000     6.85890
 15393.90000  6666.43000     0.00000     6.80040
 15469.70000  6666.43000     0.00000     6.84900
 15545.50000  6666.43000     0.00000     6.78730
 15621.30000  6666.43000     0.00000     6.85050
 15697.10000  6666.43000     0.00000     6.76770
 15773.00000  6666.43000     0.00000     6.83240
 15848.80000  6666.43000     0.00000     6.77310
 15924.60000  6666.43000     0.00000     6.83380
 16000.40000  6666.43000     0.00000     6.76550
 16076.20000  6666.43000     0.00000     6.81440
 16152.00000  6666.43000     0.00000     6.76760
 16227.80000  6666.43000     0.00000     7.73290
 16303.60000  6666.43000     0.00000     6.79820
 16379.40000  6666.43000     0.00000     6.80050
 16455.20000  6666.43000     0.00000     6.76940
 16531.00000  6666.43000     0.00000     6.81060
 16606.80000  6666.43000     0.00000     6.76320
 16682.70000  6666.43000     0.00000     6.79820
 16758.50000  6666.43000     0.00000     6.77050
 16834.30000  6666.43000     0.00000     6.77530
 16910.10000  6666.43000     0.00000     6.78500
 16985.90000  6666.43000     0.00000     6.76460
 17061.70000  6666.43000     0.00000     6.73620
 17137.50000  6666.43000     0.00000     6.76100
 17213.30000  6666.43000     0.00000     6.83010
 17289.10000  6666.43000     0.00000     6.87430
 17364.90000  6666.43000     0.00000     6.86040
 17440.70000  6666.43000     0.00000     6.88830
 17516.60000  6666.43000     0.00000     6.83390
 17592.40000  6666.43000     0.00000     6.98750
 17668.20000  6666.43000     0.00000     6.80270
 17744.00000  6666.43000     0.00000     6.81550
 17819.80000  6666.43000     0.00000     6.82380
 17895.60000  6666.43000     0.00000     6.78500
 17971.40000  6666.43000     0.00000     6.79630
 18047.20000  6666.43000     0.00000     6.78450
 18123.00000  6666.43000     0.00000     6.81810
 18198.80000  6666.43000     0.00000     6.78270
 18274.60000  6666.43000     0.00000     6.77740
 18350.40000  6666.43000     0.00000     6.77290
 18426.30000  6666.43000     0.00000     6.79090
 18502.10000  6666.43000     0.00000     6.78290
 18577.90000  6666.43000     0.00000     6.78740
 18653.70000  6666.43000     0.00000     6.79860
 18729.50000  6666.43000     0.00000     6.77740
 18805.30000  6666.43000     0.00000     6.79040
 18881.10000  6666.43000     0.00000     6.80460
 18956.90000  6666.43000     0.00000     6.80500
 19032.70000  6666.43000     0.00000     6.74210
 19108.50000  6666.43000     0.00000     6.79540
 19184.30000  6666.43000     0.00000     6.79050
 19260.20000  6666.43000     0.00000     6.77650
 19336.00000  6666.43000     0.00000     6.79090
 19411.80000  6666.43000     0.00000     6.80140
 19487.60000  6666.43000     0.00000     6.80720
 19563.40000  6666.43000     0.00000     6.81310
 19639.20000  6666.43000     0.00000     6.81560
 19715.00000  6666.43000     0.00000     6.82230
 19790.80000  6666.43000     0.00000     6.82800
 19866.60000  6666.43000     0.00000     6.80770
 19942.40000  6666.43000     0.00000     6.81070
 20018.20000  6666.43000     0.00000     6.81900
 20094.00000  6666.43000     0.00000     6.82350
 20169.90000  6666.43000     0.00000     6.81550
 20245.70000  6666.43000     0.00000     6.75210
 20321.50000  6666.43000     0.00000     6.85100
 20397.30000  6666.43000     0.00000     6.85230
 20473.10000  6666.43000     0.00000     6.85170
 20548.90000  6666.43000     0.00000     6.79430
 20624.70000  6666.43000     0.00000     6.82410
 20700.50000  6666.43000     0.00000     6.81420
 20776.30000  6666.43000     0.00000     6.82820
 20852.10000  6666.43000     0.00000     6.84940
 20927.90000  6666.43000     0.00000     6.82170
 21003.80000  6666.43000     0.00000     0.00000
 21079.60000  6666.43000     0.00000     6.80510
 21155.40000  6666.43000     0.00000     0.00000
 21231.20000  6666.43000     0.00000     6.80410
 21307.00000  6666.43000     0.00000     6.77060
 21382.80000  6666.43000     0.00000     6.80660
 21458.60000  6666.43000     0.00000     6.80130
 21534.40000  6666.43000     0.00000     6.72580
 21610.20000  6666.43000     0.00000     0.00000
 21686.00000  6666.43000     0.00000     0.00000
 21761.80000  6666.43000     0.00000     6.80100
 21837.60000  6666.43000     0.00000     6.79940
 21913.50000  6666.43000     0.00000     6.79280
 21989.30000  6666.43000     0.00000     6.80310
 22065.10000  6666.43000     0.00000     6.80630
 22140.90000  6666.43000     0.00000     6.80760
 22216.70000  6666.43000     0.00000     6.79230
 22292.50000  6666.43000     0.00000     6.81500
 22368.30000  6666.43000     0.00000     6.78180
 22444.10000  6666.43000     0.00000     6.81720
 22519.90000  6666.43000     0.00000     6.78740
 22595.70000  6666.43000     0.00000     6.77730
 22671.50000  6666.43000     0.00000     6.78810
 22747.40000  6666.43000     0.00000     6.79730
 22823.20000  6666.43000     0.00000     6.78230
 22899.00000  6666.43000     0.00000     6.80020
 22974.80000  6666.43000     0.00000     6.78270
 23050.60000  6666.43000     0.00000     6.81320
 23126.40000  6666.43000     0.00000     0.00000
